"1st layer","2nd layer","3rd layer","4th layer","MSE","User Time","CPU Time"
27,32,33,32,0.0461025706099729,0.17,0
27,32,33,33,0.0636225202331617,0.159999999999999,0
27,33,27,27,0.0607141303461079,0.17,0
27,33,27,28,0.0368557958755938,0.15,0
27,33,27,29,0.0634217562902778,0.14,0
27,33,27,30,0.0340727302007358,0.140000000000001,0
27,33,27,31,0.099691564271118,0.15,0
27,33,27,32,0.0483087360828039,0.14,0
27,33,27,33,0.0616093812896984,0.12,0
27,33,28,27,0.0584803511674912,0.119999999999999,0
27,33,28,28,0.0603031281912439,0.14,0
27,33,28,29,0.0337570634782788,0.16,0
27,33,28,30,0.0627890497485155,0.16,0
27,33,28,31,0.139596887231796,0.14,0
27,33,28,32,0.0473891254258699,0.14,0
27,33,28,33,0.0739505896174811,0.14,0
27,33,29,27,0.0566186370150942,0.13,0
27,33,29,28,0.0552706175651503,0.12,0
27,33,29,29,0.0677079148736242,0.159999999999999,0
27,33,29,30,0.0342576454481093,0.140000000000001,0
27,33,29,31,0.0882983088219682,0.16,0
27,33,29,32,0.0522490976998593,0.149999999999999,0
27,33,29,33,0.0414039528971041,0.140000000000001,0
27,33,30,27,0.0663398546047398,0.15,0
27,33,30,28,0.0394351363370163,0.140000000000001,0
27,33,30,29,0.0797104950981343,0.15,0
27,33,30,30,0.0850270426333511,0.16,0
27,33,30,31,0.0686093054486599,0.14,0
27,33,30,32,0.0457548691111635,0.159999999999999,0
27,33,30,33,0.0510602162962272,0.16,0
27,33,31,27,0.106674943868986,0.149999999999999,0
27,33,31,28,0.072890194591522,0.15,0
27,33,31,29,0.0370543024964049,0.140000000000001,0
27,33,31,30,0.0383876649066303,0.15,0
27,33,31,31,0.0534078056481788,0.149999999999999,0
27,33,31,32,0.0612495776895568,0.19,0
27,33,31,33,0.0568085075612633,0.180000000000001,0
27,33,32,27,0.106657009831319,0.16,0
27,33,32,28,0.06915062780601,0.16,0
27,33,32,29,0.0741277757150885,0.149999999999999,0
27,33,32,30,0.0508980843181649,0.16,0
27,33,32,31,0.14398151871408,0.17,0
27,33,32,32,0.0387291679582473,0.15,0
27,33,32,33,0.0765970720514945,0.17,0
27,33,33,27,0.0512695487534381,0.149999999999999,0
27,33,33,28,0.0684567302824144,0.16,0
27,33,33,29,0.036879382394121,0.15,0
27,33,33,30,0.0613308964058913,0.17,0
27,33,33,31,0.0420621137949641,0.170000000000001,0
27,33,33,32,0.0690993565466802,0.149999999999999,0
27,33,33,33,0.0776044644319009,0.21,0
28,27,27,27,0.150188769677333,0.12,0
28,27,27,28,0.0434509516862884,0.14,0
28,27,27,29,0.0800942392739796,0.13,0
28,27,27,30,0.0658703017946165,0.14,0
28,27,27,31,0.0869035863710148,0.11,0
28,27,27,32,0.0438763358262036,0.159999999999999,0
28,27,27,33,0.0464839831014515,0.12,0
28,27,28,27,0.0674885943440094,0.14,0
28,27,28,28,0.119430138662812,0.140000000000001,0
28,27,28,29,0.1342942719835,0.140000000000001,0
28,27,28,30,0.106692981891631,0.14,0
28,27,28,31,0.0596354654092723,0.15,0
28,27,28,32,0.1064152755935,0.14,0
28,27,28,33,0.129046610595457,0.14,0
28,27,29,27,0.062640026910614,0.16,0
28,27,29,28,0.0657625528839596,0.12,0
28,27,29,29,0.0876700321743362,0.14,0
28,27,29,30,0.0604758250742151,0.12,0
28,27,29,31,0.0750789465064661,0.14,0
28,27,29,32,0.113122717022156,0.140000000000001,0
28,27,29,33,0.0690813099213681,0.16,0
28,27,30,27,0.0699859633912558,0.12,0
28,27,30,28,0.075330147718457,0.15,0
28,27,30,29,0.0544281218536529,0.14,0
28,27,30,30,0.063180635368433,0.13,0
28,27,30,31,0.121268179518534,0.159999999999999,0
28,27,30,32,0.106664610952491,0.16,0
28,27,30,33,0.0797169364468581,0.14,0
28,27,31,27,0.0680785788820335,0.140000000000001,0
28,27,31,28,0.0476008285116523,0.14,0
28,27,31,29,0.0415046706917293,0.15,0
28,27,31,30,0.0450364176557064,0.14,0
28,27,31,31,0.0630597339579486,0.14,0
28,27,31,32,0.0670000444045814,0.14,0
28,27,31,33,0.101408388961293,0.159999999999999,0
28,27,32,27,0.0412827149168845,0.140000000000001,0
28,27,32,28,0.0732922833152851,0.12,0
28,27,32,29,0.036556511520482,0.16,0
28,27,32,30,0.0411670389497617,0.14,0
28,27,32,31,0.0876360745251192,0.140000000000001,0
28,27,32,32,0.0821537904341745,0.16,0
28,27,32,33,0.0956274516115862,0.15,0
28,27,33,27,0.0369959188093528,0.140000000000001,0
28,27,33,28,0.0809784267418764,0.14,0
28,27,33,29,0.0644582696709472,0.14,0.02
28,27,33,30,0.0536438499480212,0.16,0
28,27,33,31,0.0625411918784208,0.16,0
28,27,33,32,0.0808038291253306,0.14,0
28,27,33,33,0.103238390957256,0.15,0
28,28,27,27,0.0908989648546771,0.12,0
28,28,27,28,0.0864427368840784,0.12,0
28,28,27,29,0.0556080199282834,0.139999999999999,0
28,28,27,30,0.0690671155831162,0.140000000000001,0
28,28,27,31,0.19145052262143,0.149999999999999,0
28,28,27,32,0.22504134444277,0.12,0
28,28,27,33,0.102361565967381,0.16,0
28,28,28,27,0.0908986710791966,0.139999999999999,0
28,28,28,28,0.0443630904417143,0.140000000000001,0
28,28,28,29,0.0789526191512034,0.140000000000001,0
28,28,28,30,0.155701534135426,0.140000000000001,0
28,28,28,31,0.106286194411521,0.17,0
28,28,28,32,0.114561119328442,0.140000000000001,0
28,28,28,33,0.0628707035135549,0.15,0
28,28,29,27,0.0418316432764944,0.119999999999999,0
28,28,29,28,0.183244016925268,0.15,0
28,28,29,29,0.0396554197441085,0.129999999999999,0
28,28,29,30,0.0541517161934448,0.16,0
28,28,29,31,0.086326632127291,0.16,0
28,28,29,32,0.167357575618922,0.139999999999999,0
28,28,29,33,0.0545780342984425,0.139999999999999,0
28,28,30,27,0.0560610431624219,0.140000000000001,0
28,28,30,28,0.0557482440840551,0.16,0
28,28,30,29,0.0898213526954339,0.16,0
28,28,30,30,0.0526234187454471,0.140000000000001,0
28,28,30,31,0.0428743448729911,0.109999999999999,0
28,28,30,32,0.0671748501516655,0.139999999999999,0
28,28,30,33,0.0746630352200933,0.16,0
28,28,31,27,0.0847056527334645,0.139999999999999,0
28,28,31,28,0.0841826898507111,0.16,0
28,28,31,29,0.0494747555193376,0.130000000000001,0
28,28,31,30,0.0587799580909915,0.15,0
28,28,31,31,0.11097748216761,0.129999999999999,0
28,28,31,32,0.0577859740384868,0.139999999999999,0
28,28,31,33,0.0585477166637345,0.170000000000002,0
28,28,32,27,0.0675765915054587,0.140000000000001,0
28,28,32,28,0.0710490655371607,0.16,0
28,28,32,29,0.0463368819947072,0.140000000000001,0
28,28,32,30,0.0827788791537707,0.140000000000001,0
28,28,32,31,0.0717681217120067,0.15,0
28,28,32,32,0.0817436150994393,0.15,0
28,28,32,33,0.060226358340375,0.17,0
28,28,33,27,0.0457237731811809,0.139999999999999,0
28,28,33,28,0.0515608923455535,0.17,0
28,28,33,29,0.0667316177153515,0.15,0
28,28,33,30,0.0905172185380349,0.15,0
28,28,33,31,0.0559283671644331,0.140000000000001,0
28,28,33,32,0.0611307916366556,0.16,0
28,28,33,33,0.0560625914928122,0.139999999999999,0
28,29,27,27,0.0687764086333596,0.130000000000001,0
28,29,27,28,0.0345174884599884,0.119999999999999,0
28,29,27,29,0.055274222069021,0.130000000000001,0
28,29,27,30,0.0784832652480055,0.16,0
28,29,27,31,0.0811103812575407,0.15,0
28,29,27,32,0.0920383214219136,0.149999999999999,0
28,29,27,33,0.0603956206590466,0.140000000000001,0
28,29,28,27,0.0759989836809955,0.119999999999999,0
28,29,28,28,0.0629511223456246,0.15,0
28,29,28,29,0.0410260563551037,0.139999999999999,0
28,29,28,30,0.0883096740460995,0.140000000000001,0
28,29,28,31,0.0942273199840635,0.140000000000001,0
28,29,28,32,0.0538106761048141,0.130000000000001,0
28,29,28,33,0.0808288530577596,0.139999999999999,0
28,29,29,27,0.114074092762978,0.140000000000001,0
28,29,29,28,0.0760706837995318,0.119999999999999,0
28,29,29,29,0.108602796946754,0.15,0
28,29,29,30,0.10337537666536,0.18,0
28,29,29,31,0.0965043477994953,0.140000000000001,0
28,29,29,32,0.0953784844668774,0.17,0
28,29,29,33,0.108908072665011,0.159999999999998,0
28,29,30,27,0.0301005686161199,0.16,0
28,29,30,28,0.048864433705286,0.15,0
28,29,30,29,0.0487106942329881,0.15,0
28,29,30,30,0.0572424619614276,0.17,0
28,29,30,31,0.0985069329712705,0.140000000000001,0
28,29,30,32,0.0436391576793628,0.15,0
28,29,30,33,0.110269088773949,0.16,0
28,29,31,27,0.0552183581433529,0.140000000000001,0
28,29,31,28,0.0683883428250853,0.15,0
28,29,31,29,0.156224820638567,0.15,0
28,29,31,30,0.0358683431185714,0.130000000000001,0
28,29,31,31,0.0657455875940972,0.149999999999999,0
28,29,31,32,0.108875074243501,0.16,0
28,29,31,33,0.0531608011063058,0.16,0
28,29,32,27,0.0840382666309165,0.140000000000001,0
28,29,32,28,0.0673336871463033,0.17,0
28,29,32,29,0.0454842936804959,0.15,0
28,29,32,30,0.0856566810593308,0.15,0
28,29,32,31,0.0623765400344119,0.16,0
28,29,32,32,0.0783230562108802,0.170000000000002,0
28,29,32,33,0.173244112752094,0.17,0
28,29,33,27,0.0435119362654376,0.15,0
28,29,33,28,0.0805677124625647,0.140000000000001,0
28,29,33,29,0.0750526395574902,0.140000000000001,0
28,29,33,30,0.0428659610582947,0.140000000000001,0
28,29,33,31,0.0820124383599795,0.139999999999999,0
28,29,33,32,0.113837811669681,0.159999999999998,0
28,29,33,33,0.0872649984471107,0.18,0
28,30,27,27,0.0862566690327377,0.130000000000001,0
28,30,27,28,0.0696332729046754,0.110000000000001,0
28,30,27,29,0.132629300126456,0.139999999999999,0
28,30,27,30,0.0975889100371135,0.140000000000001,0
28,30,27,31,0.105637376960078,0.140000000000001,0
28,30,27,32,0.0864639973049822,0.15,0
28,30,27,33,0.0548103429807165,0.139999999999999,0
28,30,28,27,0.0857852480915411,0.139999999999999,0
28,30,28,28,0.0606886925594736,0.15,0
28,30,28,29,0.0476431347485035,0.140000000000001,0
28,30,28,30,0.0604933880293235,0.16,0
28,30,28,31,0.0926306180036743,0.139999999999999,0
28,30,28,32,0.0454097691918849,0.139999999999999,0
28,30,28,33,0.0734786300725906,0.17,0
28,30,29,27,0.0478796655160118,0.17,0
28,30,29,28,0.0442403814623522,0.140000000000001,0
28,30,29,29,0.0340962462629398,0.140000000000001,0
28,30,29,30,0.0541994624146297,0.16,0
28,30,29,31,0.0594728145964821,0.15,0
28,30,29,32,0.097853640607543,0.16,0
28,30,29,33,0.0434175737577838,0.119999999999999,0
28,30,30,27,0.0667645794424419,0.140000000000001,0
28,30,30,28,0.0977869119323709,0.17,0
28,30,30,29,0.0603287907584632,0.15,0
28,30,30,30,0.0707057002566693,0.139999999999999,0
28,30,30,31,0.141506486903295,0.140000000000001,0
28,30,30,32,0.072546243355905,0.149999999999999,0
28,30,30,33,0.0676997821455753,0.18,0
28,30,31,27,0.123523365301525,0.16,0
28,30,31,28,0.0398658493400895,0.16,0
28,30,31,29,0.0889654290377571,0.140000000000001,0
28,30,31,30,0.0437746728805302,0.120000000000001,0
28,30,31,31,0.0517385077649641,0.110000000000001,0
28,30,31,32,0.0722776234012436,0.15,0
28,30,31,33,0.194167468254778,0.17,0
28,30,32,27,0.0887309731085615,0.140000000000001,0
28,30,32,28,0.0561012856139832,0.15,0
28,30,32,29,0.138620816074672,0.16,0
28,30,32,30,0.0520305625433939,0.16,0
28,30,32,31,0.0376263499168161,0.15,0
28,30,32,32,0.136860158514228,0.16,0
28,30,32,33,0.0679138162410916,0.16,0
28,30,33,27,0.057727354834393,0.140000000000001,0
28,30,33,28,0.0952708394380348,0.139999999999999,0
28,30,33,29,0.123980228840507,0.17,0
28,30,33,30,0.0415232092142968,0.139999999999999,0
28,30,33,31,0.0430523131801007,0.139999999999999,0
28,30,33,32,0.0604180795031228,0.17,0
28,30,33,33,0.0812193292945922,0.17,0
28,31,27,27,0.073139728315044,0.129999999999999,0
28,31,27,28,0.0387637087356447,0.120000000000001,0
28,31,27,29,0.179521828899606,0.19,0
28,31,27,30,0.0503418962678141,0.140000000000001,0
28,31,27,31,0.0965732345024045,0.140000000000001,0
28,31,27,32,0.0571702585496581,0.140000000000001,0
28,31,27,33,0.0798270216330241,0.140000000000001,0
28,31,28,27,0.0925991194175754,0.140000000000001,0
28,31,28,28,0.0718526950241409,0.16,0
28,31,28,29,0.120299932009242,0.16,0
28,31,28,30,0.0716984380443712,0.120000000000001,0
28,31,28,31,0.0805574276769205,0.159999999999998,0
28,31,28,32,0.055191402000827,0.140000000000001,0
28,31,28,33,0.0834869663433049,0.159999999999998,0
28,31,29,27,0.0519721139527768,0.139999999999999,0
28,31,29,28,0.0587886286180887,0.139999999999999,0
28,31,29,29,0.0810833565187612,0.130000000000001,0
28,31,29,30,0.0699716301386097,0.140000000000001,0
28,31,29,31,0.0726477165802839,0.140000000000001,0
28,31,29,32,0.0614291755093159,0.16,0
28,31,29,33,0.0871941340119328,0.139999999999999,0
28,31,30,27,0.0972671415447955,0.149999999999999,0
28,31,30,28,0.0926967735481893,0.16,0
28,31,30,29,0.0606051744546915,0.17,0
28,31,30,30,0.0531170690326433,0.16,0
28,31,30,31,0.11191180956165,0.17,0
28,31,30,32,0.108792935378263,0.18,0
28,31,30,33,0.067779936071803,0.119999999999999,0
28,31,31,27,0.0591659887724671,0.15,0
28,31,31,28,0.10868576417075,0.119999999999999,0
28,31,31,29,0.0462384222696024,0.139999999999999,0
28,31,31,30,0.0536648687385896,0.15,0
28,31,31,31,0.0610699001495128,0.15,0
28,31,31,32,0.0819099663859003,0.17,0
28,31,31,33,0.102315741879155,0.16,0
28,31,32,27,0.0528912901852915,0.140000000000001,0
28,31,32,28,0.0888208150949537,0.17,0
28,31,32,29,0.0364362740135623,0.17,0
28,31,32,30,0.143210660952082,0.199999999999999,0
28,31,32,31,0.0659869694030668,0.16,0
28,31,32,32,0.0940912969722632,0.17,0
